timestamp,elapsed_time_s,gpu_id,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,memory_used_percent,temperature_c,power_draw_w
2025-04-26 09:20:04,27414.92,0,18.0,18.0,2870.0,16376.0,17.53,30.0,25.07
2025-04-26 09:20:09,27419.98,0,20.0,18.0,2865.0,16376.0,17.50,30.0,22.81
2025-04-26 09:20:14,27425.04,0,18.0,19.0,2853.0,16376.0,17.42,30.0,23.68
2025-04-26 09:20:19,27430.09,0,7.0,8.0,2840.0,16376.0,17.34,30.0,23.2
2025-04-26 09:20:24,27435.12,0,19.0,19.0,2844.0,16376.0,17.37,30.0,23.86
2025-04-26 09:20:30,27440.16,0,12.0,11.0,2843.0,16376.0,17.36,30.0,21.94
2025-04-26 09:20:35,27445.23,0,20.0,19.0,2835.0,16376.0,17.31,30.0,21.76
2025-04-26 09:20:40,27450.28,0,16.0,14.0,2834.0,16376.0,17.31,30.0,23.15
2025-04-26 09:20:45,27455.33,0,19.0,19.0,2833.0,16376.0,17.30,31.0,24.39
2025-04-26 09:20:50,27460.39,0,16.0,14.0,2833.0,16376.0,17.30,30.0,22.56
2025-04-26 09:20:55,27465.43,0,19.0,18.0,2836.0,16376.0,17.32,30.0,21.6
2025-04-26 09:21:00,27470.47,0,14.0,13.0,2836.0,16376.0,17.32,31.0,24.28
2025-04-26 09:21:05,27475.51,0,19.0,18.0,2832.0,16376.0,17.29,31.0,24.86
2025-04-26 09:21:10,27480.55,0,18.0,19.0,2840.0,16376.0,17.34,31.0,23.32
2025-04-26 09:21:15,27485.58,0,8.0,10.0,2840.0,16376.0,17.34,31.0,23.4
2025-04-26 09:21:20,27490.61,0,18.0,19.0,2834.0,16376.0,17.31,31.0,23.42
2025-04-26 09:21:25,27495.65,0,20.0,18.0,2840.0,16376.0,17.34,31.0,23.42
2025-04-26 09:21:30,27500.69,0,13.0,13.0,2856.0,16376.0,17.44,31.0,23.23
2025-04-26 09:21:35,27505.73,0,8.0,10.0,2890.0,16376.0,17.65,31.0,23.54
2025-04-26 09:21:40,27510.76,0,16.0,14.0,2839.0,16376.0,17.34,31.0,22.46
2025-04-26 09:21:45,27515.78,0,19.0,19.0,2831.0,16376.0,17.29,31.0,25.21
2025-04-26 09:21:50,27520.81,0,19.0,19.0,2842.0,16376.0,17.35,31.0,21.5
2025-04-26 09:21:55,27525.86,0,18.0,18.0,2835.0,16376.0,17.31,31.0,23.6
2025-04-26 09:22:00,27530.90,0,17.0,18.0,2835.0,16376.0,17.31,31.0,22.19
2025-04-26 09:22:05,27535.94,0,20.0,18.0,2837.0,16376.0,17.32,31.0,22.86
2025-04-26 09:22:10,27540.97,0,11.0,10.0,2831.0,16376.0,17.29,31.0,21.03
2025-04-26 09:22:15,27546.00,0,17.0,18.0,2817.0,16376.0,17.20,31.0,23.49
2025-04-26 09:22:20,27551.04,0,18.0,18.0,2823.0,16376.0,17.24,31.0,22.23
2025-04-26 09:22:25,27556.08,0,19.0,18.0,2825.0,16376.0,17.25,31.0,23.03
2025-04-26 09:22:30,27561.10,0,10.0,10.0,2825.0,16376.0,17.25,31.0,22.21
2025-04-26 09:22:36,27566.13,0,18.0,18.0,2836.0,16376.0,17.32,31.0,25.03
2025-04-26 09:22:41,27571.16,0,19.0,16.0,2823.0,16376.0,17.24,31.0,23.6
2025-04-26 09:22:46,27576.19,0,18.0,17.0,2819.0,16376.0,17.21,31.0,22.99
2025-04-26 09:22:51,27581.24,0,8.0,10.0,2817.0,16376.0,17.20,31.0,22.6
2025-04-26 09:22:56,27586.26,0,20.0,18.0,2825.0,16376.0,17.25,31.0,21.8
2025-04-26 09:23:01,27591.31,0,19.0,18.0,2827.0,16376.0,17.26,31.0,23.26
2025-04-26 09:23:06,27596.35,0,18.0,18.0,2823.0,16376.0,17.24,31.0,22.24
2025-04-26 09:23:11,27601.38,0,18.0,18.0,2827.0,16376.0,17.26,31.0,21.97
2025-04-26 09:23:16,27606.42,0,19.0,17.0,2823.0,16376.0,17.24,31.0,22.18
2025-04-26 09:23:21,27611.45,0,15.0,14.0,2825.0,16376.0,17.25,31.0,23.49
2025-04-26 09:23:26,27616.49,0,6.0,8.0,2821.0,16376.0,17.23,31.0,21.86
2025-04-26 09:23:31,27621.52,0,17.0,15.0,2827.0,16376.0,17.26,32.0,23.16
2025-04-26 09:23:36,27626.54,0,17.0,17.0,2825.0,16376.0,17.25,31.0,24.73
2025-04-26 09:23:41,27631.58,0,18.0,18.0,2827.0,16376.0,17.26,31.0,21.39
2025-04-26 09:23:46,27636.62,0,7.0,8.0,2827.0,16376.0,17.26,31.0,22.99
2025-04-26 09:23:51,27641.65,0,13.0,11.0,2830.0,16376.0,17.28,31.0,22.4
2025-04-26 09:23:56,27646.68,0,19.0,17.0,2825.0,16376.0,17.25,31.0,23.46
2025-04-26 09:24:01,27651.71,0,22.0,16.0,2820.0,16376.0,17.22,31.0,21.1
2025-04-26 09:24:06,27656.74,0,17.0,16.0,2818.0,16376.0,17.21,31.0,23.32
2025-04-26 09:24:11,27661.77,0,17.0,17.0,2820.0,16376.0,17.22,31.0,22.29
2025-04-26 09:24:16,27666.81,0,17.0,17.0,2815.0,16376.0,17.19,31.0,23.38
2025-04-26 09:24:21,27671.86,0,19.0,17.0,2815.0,16376.0,17.19,31.0,21.19
2025-04-26 09:24:26,27676.90,0,14.0,15.0,2815.0,16376.0,17.19,31.0,23.12
2025-04-26 09:24:31,27681.94,0,12.0,10.0,2815.0,16376.0,17.19,31.0,21.54
2025-04-26 09:24:36,27686.97,0,18.0,17.0,2815.0,16376.0,17.19,31.0,21.63
2025-04-26 09:24:41,27692.01,0,5.0,6.0,2815.0,16376.0,17.19,32.0,23.71
2025-04-26 09:24:46,27697.03,0,19.0,17.0,2821.0,16376.0,17.23,31.0,23.26
2025-04-26 09:24:51,27702.06,0,21.0,18.0,2819.0,16376.0,17.21,31.0,23.61
2025-04-26 09:24:56,27707.11,0,16.0,16.0,2819.0,16376.0,17.21,32.0,22.62
2025-04-26 09:25:02,27712.16,0,8.0,9.0,2839.0,16376.0,17.34,31.0,22.87
2025-04-26 09:25:07,27717.19,0,20.0,18.0,2821.0,16376.0,17.23,32.0,23.56
2025-04-26 09:25:12,27722.22,0,8.0,9.0,2825.0,16376.0,17.25,31.0,23.08
2025-04-26 09:25:17,27727.27,0,18.0,17.0,2823.0,16376.0,17.24,32.0,22.57
2025-04-26 09:25:22,27732.32,0,21.0,17.0,2821.0,16376.0,17.23,32.0,22.72
2025-04-26 09:25:27,27737.35,0,19.0,17.0,2821.0,16376.0,17.23,32.0,23.42
2025-04-26 09:25:32,27742.40,0,17.0,16.0,2828.0,16376.0,17.27,32.0,22.01
2025-04-26 09:25:37,27747.43,0,18.0,19.0,2824.0,16376.0,17.24,32.0,22.45
2025-04-26 09:25:42,27752.46,0,11.0,10.0,2832.0,16376.0,17.29,32.0,22.17
2025-04-26 09:25:47,27757.49,0,20.0,17.0,2820.0,16376.0,17.22,32.0,22.52
2025-04-26 09:25:52,27762.53,0,12.0,10.0,2828.0,16376.0,17.27,32.0,23.3
2025-04-26 09:25:57,27767.57,0,4.0,6.0,2832.0,16376.0,17.29,32.0,22.47
2025-04-26 09:26:02,27772.60,0,13.0,11.0,2820.0,16376.0,17.22,32.0,22.69
2025-04-26 09:26:07,27777.64,0,18.0,17.0,2828.0,16376.0,17.27,32.0,23.84
2025-04-26 09:26:12,27782.69,0,15.0,12.0,2832.0,16376.0,17.29,32.0,20.33
2025-04-26 09:26:17,27787.73,0,7.0,7.0,2859.0,16376.0,17.46,32.0,21.52
2025-04-26 09:26:22,27792.76,0,15.0,13.0,2826.0,16376.0,17.26,32.0,23.3
2025-04-26 09:26:27,27797.79,0,20.0,18.0,2822.0,16376.0,17.23,32.0,23.64
2025-04-26 09:26:32,27802.83,0,24.0,17.0,2822.0,16376.0,17.23,32.0,21.48
2025-04-26 09:26:37,27807.85,0,16.0,16.0,2820.0,16376.0,17.22,32.0,24.73
2025-04-26 09:26:42,27812.88,0,14.0,12.0,2820.0,16376.0,17.22,32.0,22.8
2025-04-26 09:26:47,27817.91,0,18.0,17.0,2816.0,16376.0,17.20,32.0,22.51
2025-04-26 09:26:52,27822.95,0,14.0,14.0,2818.0,16376.0,17.21,32.0,20.56
2025-04-26 09:26:57,27827.98,0,8.0,7.0,2839.0,16376.0,17.34,32.0,21.15
2025-04-26 09:27:02,27833.00,0,3.0,5.0,2802.0,16376.0,17.11,32.0,23.32
2025-04-26 09:27:07,27838.02,0,11.0,7.0,2790.0,16376.0,17.04,32.0,17.54
2025-04-26 09:27:12,27843.05,0,3.0,3.0,2798.0,16376.0,17.09,32.0,19.11
2025-04-26 09:27:17,27848.07,0,11.0,7.0,2794.0,16376.0,17.06,31.0,18.26
2025-04-26 09:27:22,27853.10,0,4.0,5.0,2796.0,16376.0,17.07,32.0,20.65
2025-04-26 09:27:27,27858.12,0,12.0,8.0,2804.0,16376.0,17.12,32.0,16.6
2025-04-26 09:27:33,27863.14,0,3.0,6.0,2800.0,16376.0,17.10,31.0,19.94
2025-04-26 09:27:38,27868.17,0,5.0,7.0,2800.0,16376.0,17.10,32.0,19.52
2025-04-26 09:27:43,27873.19,0,13.0,13.0,2808.0,16376.0,17.15,31.0,18.92
2025-04-26 09:27:48,27878.22,0,12.0,14.0,2802.0,16376.0,17.11,31.0,15.52
2025-04-26 09:27:53,27883.26,0,9.0,11.0,2802.0,16376.0,17.11,31.0,12.71
2025-04-26 09:27:58,27888.29,0,12.0,8.0,2812.0,16376.0,17.17,31.0,19.07
2025-04-26 09:28:03,27893.31,0,8.0,6.0,2808.0,16376.0,17.15,31.0,21.02
2025-04-26 09:28:08,27898.34,0,1.0,3.0,2808.0,16376.0,17.15,31.0,18.33
2025-04-26 09:28:13,27903.37,0,9.0,11.0,2816.0,16376.0,17.20,31.0,14.99
2025-04-26 09:28:18,27908.41,0,10.0,7.0,2812.0,16376.0,17.17,31.0,19.01
2025-04-26 09:28:23,27913.43,0,5.0,5.0,2812.0,16376.0,17.17,31.0,20.36
2025-04-26 09:28:28,27918.47,0,1.0,3.0,2820.0,16376.0,17.22,31.0,20.0
2025-04-26 09:28:33,27923.50,0,5.0,5.0,2814.0,16376.0,17.18,31.0,21.16
2025-04-26 09:28:38,27928.55,0,6.0,7.0,2814.0,16376.0,17.18,31.0,21.29
2025-04-26 09:28:43,27933.58,0,15.0,13.0,2822.0,16376.0,17.23,31.0,15.97
2025-04-26 09:28:48,27938.64,0,11.0,7.0,2820.0,16376.0,17.22,31.0,17.4
2025-04-26 09:28:53,27943.67,0,7.0,8.0,2818.0,16376.0,17.21,31.0,17.47
2025-04-26 09:28:58,27948.70,0,15.0,14.0,2820.0,16376.0,17.22,31.0,18.78
2025-04-26 09:29:03,27953.73,0,14.0,12.0,2818.0,16376.0,17.21,31.0,16.79
2025-04-26 09:29:08,27958.76,0,9.0,8.0,2818.0,16376.0,17.21,31.0,20.97
2025-04-26 09:29:13,27963.78,0,13.0,7.0,2828.0,16376.0,17.27,31.0,20.61
2025-04-26 09:29:18,27968.81,0,5.0,7.0,2822.0,16376.0,17.23,31.0,18.05
2025-04-26 09:29:23,27973.83,0,5.0,7.0,2822.0,16376.0,17.23,31.0,12.95
2025-04-26 09:29:28,27978.86,0,12.0,8.0,2788.0,16376.0,17.02,31.0,19.87
2025-04-26 09:29:33,27983.88,0,4.0,5.0,2783.0,16376.0,16.99,31.0,21.16
2025-04-26 09:29:38,27988.91,0,16.0,14.0,2783.0,16376.0,16.99,31.0,14.12
2025-04-26 09:29:43,27993.94,0,2.0,3.0,2790.0,16376.0,17.04,31.0,20.57
2025-04-26 09:29:48,27998.97,0,8.0,8.0,2787.0,16376.0,17.02,31.0,17.99
2025-04-26 09:29:53,28004.00,0,12.0,12.0,2787.0,16376.0,17.02,31.0,12.55
2025-04-26 09:29:58,28009.04,0,22.0,14.0,2795.0,16376.0,17.07,31.0,12.15
2025-04-26 09:30:03,28014.08,0,7.0,7.0,2791.0,16376.0,17.04,31.0,20.71
2025-04-26 09:30:08,28019.12,0,11.0,7.0,2791.0,16376.0,17.04,31.0,20.53
2025-04-26 09:30:14,28024.15,0,11.0,7.0,2798.0,16376.0,17.09,31.0,20.83
2025-04-26 09:30:19,28029.17,0,4.0,8.0,2794.0,16376.0,17.06,31.0,15.14
2025-04-26 09:30:24,28034.20,0,8.0,10.0,2795.0,16376.0,17.07,31.0,13.36
2025-04-26 09:30:29,28039.23,0,16.0,14.0,2803.0,16376.0,17.12,31.0,18.2
2025-04-26 09:30:34,28044.26,0,12.0,13.0,2799.0,16376.0,17.09,31.0,19.95
2025-04-26 09:30:39,28049.30,0,1.0,6.0,2798.0,16376.0,17.09,31.0,16.35
2025-04-26 09:30:44,28054.32,0,6.0,5.0,2806.0,16376.0,17.13,31.0,21.3
2025-04-26 09:30:49,28059.34,0,10.0,7.0,2803.0,16376.0,17.12,31.0,17.41
2025-04-26 09:30:54,28064.37,0,13.0,11.0,2802.0,16376.0,17.11,31.0,12.29
2025-04-26 09:30:59,28069.39,0,1.0,3.0,2810.0,16376.0,17.16,31.0,19.79
2025-04-26 09:31:04,28074.42,0,6.0,11.0,2807.0,16376.0,17.14,31.0,19.09
2025-04-26 09:31:09,28079.44,0,10.0,7.0,2807.0,16376.0,17.14,31.0,19.92
2025-04-26 09:31:14,28084.47,0,8.0,10.0,2814.0,16376.0,17.18,31.0,15.2
2025-04-26 09:31:19,28089.50,0,5.0,7.0,2811.0,16376.0,17.17,31.0,20.65
2025-04-26 09:31:24,28094.53,0,11.0,7.0,2811.0,16376.0,17.17,31.0,19.93
2025-04-26 09:31:29,28099.56,0,10.0,7.0,2819.0,16376.0,17.21,31.0,17.34
2025-04-26 09:31:34,28104.59,0,4.0,7.0,2815.0,16376.0,17.19,31.0,14.2
2025-04-26 09:31:39,28109.61,0,11.0,7.0,2814.0,16376.0,17.18,31.0,20.28
2025-04-26 09:31:44,28114.64,0,7.0,7.0,2814.0,16376.0,17.18,31.0,21.38
2025-04-26 09:31:49,28119.66,0,11.0,7.0,2812.0,16376.0,17.17,31.0,16.71
2025-04-26 09:31:54,28124.69,0,21.0,19.0,2813.0,16376.0,17.18,31.0,20.53
2025-04-26 09:31:59,28129.73,0,5.0,2.0,2822.0,16376.0,17.23,32.0,36.15
2025-04-26 09:32:04,28134.76,0,4.0,5.0,2808.0,16376.0,17.15,31.0,21.67
2025-04-26 09:32:09,28139.78,0,8.0,9.0,2808.0,16376.0,17.15,31.0,13.42
2025-04-26 09:32:14,28144.80,0,3.0,6.0,2816.0,16376.0,17.20,31.0,15.69
2025-04-26 09:32:19,28149.83,0,8.0,10.0,2810.0,16376.0,17.16,31.0,15.34
2025-04-26 09:32:24,28154.86,0,3.0,6.0,2812.0,16376.0,17.17,31.0,12.92
2025-04-26 09:32:29,28159.89,0,6.0,8.0,2820.0,16376.0,17.22,30.0,11.88
2025-04-26 09:32:34,28164.92,0,3.0,5.0,2816.0,16376.0,17.20,31.0,14.82
2025-04-26 09:32:39,28169.94,0,10.0,10.0,2816.0,16376.0,17.20,30.0,12.31
2025-04-26 09:32:44,28174.97,0,8.0,10.0,2824.0,16376.0,17.24,30.0,16.62
2025-04-26 09:32:49,28179.99,0,0.0,7.0,2818.0,16376.0,17.21,30.0,15.05
2025-04-26 09:32:54,28185.01,0,4.0,6.0,2820.0,16376.0,17.22,30.0,13.21
2025-04-26 09:32:59,28190.04,0,8.0,10.0,2828.0,16376.0,17.27,30.0,15.58
2025-04-26 09:33:04,28195.06,0,8.0,6.0,2822.0,16376.0,17.23,30.0,12.83
2025-04-26 09:33:09,28200.08,0,0.0,7.0,2822.0,16376.0,17.23,30.0,12.27
2025-04-26 09:33:14,28205.11,0,7.0,10.0,2830.0,16376.0,17.28,30.0,17.34
2025-04-26 09:33:20,28210.14,0,7.0,10.0,2826.0,16376.0,17.26,30.0,15.54
2025-04-26 09:33:25,28215.16,0,14.0,10.0,2826.0,16376.0,17.26,30.0,11.9
2025-04-26 09:33:30,28220.19,0,7.0,10.0,2834.0,16376.0,17.31,30.0,15.42
2025-04-26 09:33:35,28225.21,0,3.0,6.0,2830.0,16376.0,17.28,30.0,12.91
2025-04-26 09:33:40,28230.24,0,12.0,10.0,2830.0,16376.0,17.28,30.0,12.09
2025-04-26 09:33:45,28235.26,0,19.0,18.0,2874.0,16376.0,17.55,30.0,16.35
2025-04-26 09:33:50,28240.29,0,20.0,18.0,2914.0,16376.0,17.79,30.0,21.76
2025-04-26 09:33:55,28245.33,0,12.0,10.0,2860.0,16376.0,17.46,30.0,19.9
2025-04-26 09:34:00,28250.35,0,24.0,19.0,2895.0,16376.0,17.68,30.0,19.72
2025-04-26 09:34:05,28255.40,0,7.0,6.0,2858.0,16376.0,17.45,30.0,22.34
2025-04-26 09:34:10,28260.43,0,20.0,18.0,2833.0,16376.0,17.30,31.0,23.2
2025-04-26 09:34:15,28265.48,0,13.0,12.0,2836.0,16376.0,17.32,31.0,21.79
2025-04-26 09:34:20,28270.51,0,20.0,18.0,2839.0,16376.0,17.34,31.0,20.7
2025-04-26 09:34:25,28275.55,0,15.0,13.0,2831.0,16376.0,17.29,31.0,23.14
2025-04-26 09:34:30,28280.59,0,17.0,17.0,2839.0,16376.0,17.34,31.0,23.43
2025-04-26 09:34:35,28285.63,0,14.0,13.0,2833.0,16376.0,17.30,31.0,23.26
2025-04-26 09:34:40,28290.66,0,13.0,15.0,2843.0,16376.0,17.36,31.0,20.94
2025-04-26 09:34:45,28295.71,0,18.0,15.0,2833.0,16376.0,17.30,31.0,21.63
2025-04-26 09:34:50,28300.74,0,11.0,12.0,2809.0,16376.0,17.15,31.0,21.5
2025-04-26 09:34:55,28305.77,0,14.0,14.0,2809.0,16376.0,17.15,31.0,20.72
2025-04-26 09:35:00,28310.80,0,2.0,4.0,2822.0,16376.0,17.23,31.0,20.29
2025-04-26 09:35:05,28315.82,0,4.0,5.0,2812.0,16376.0,17.17,31.0,22.0
2025-04-26 09:35:10,28320.85,0,9.0,7.0,2849.0,16376.0,17.40,31.0,21.72
2025-04-26 09:35:15,28325.87,0,15.0,14.0,2834.0,16376.0,17.31,31.0,17.44
2025-04-26 09:35:20,28330.90,0,3.0,5.0,2827.0,16376.0,17.26,31.0,17.79
2025-04-26 09:35:25,28335.92,0,8.0,6.0,2823.0,16376.0,17.24,31.0,19.88
2025-04-26 09:35:30,28340.94,0,13.0,12.0,2834.0,16376.0,17.31,31.0,18.35
2025-04-26 09:35:35,28345.98,0,10.0,10.0,2824.0,16376.0,17.24,31.0,18.55
2025-04-26 09:35:40,28351.01,0,9.0,7.0,2824.0,16376.0,17.24,31.0,20.52
2025-04-26 09:35:45,28356.04,0,15.0,12.0,2830.0,16376.0,17.28,31.0,21.15
2025-04-26 09:35:50,28361.07,0,5.0,6.0,2824.0,16376.0,17.24,31.0,18.27
2025-04-26 09:35:55,28366.10,0,5.0,4.0,2824.0,16376.0,17.24,31.0,20.53
2025-04-26 09:36:00,28371.13,0,10.0,11.0,2830.0,16376.0,17.28,31.0,23.54
2025-04-26 09:36:06,28376.15,0,3.0,4.0,2824.0,16376.0,17.24,31.0,21.1
2025-04-26 09:36:11,28381.19,0,11.0,7.0,2815.0,16376.0,17.19,31.0,21.4
2025-04-26 09:36:16,28386.24,0,4.0,3.0,2826.0,16376.0,17.26,31.0,20.17
2025-04-26 09:36:21,28391.27,0,10.0,7.0,2820.0,16376.0,17.22,31.0,19.21
2025-04-26 09:36:26,28396.30,0,5.0,5.0,2816.0,16376.0,17.20,31.0,21.28
2025-04-26 09:36:31,28401.34,0,6.0,7.0,2826.0,16376.0,17.26,31.0,17.45
2025-04-26 09:36:36,28406.37,0,1.0,3.0,2816.0,16376.0,17.20,31.0,20.57
2025-04-26 09:36:41,28411.39,0,6.0,7.0,2816.0,16376.0,17.20,31.0,21.84
2025-04-26 09:36:46,28416.42,0,10.0,7.0,2824.0,16376.0,17.24,31.0,21.15
2025-04-26 09:36:51,28421.45,0,15.0,11.0,2814.0,16376.0,17.18,31.0,16.64
2025-04-26 09:36:56,28426.48,0,9.0,10.0,2814.0,16376.0,17.18,31.0,17.89
2025-04-26 09:37:01,28431.51,0,6.0,7.0,2815.0,16376.0,17.19,31.0,23.64
2025-04-26 09:37:06,28436.53,0,3.0,5.0,2815.0,16376.0,17.19,31.0,23.42
2025-04-26 09:37:11,28441.56,0,1.0,2.0,2816.0,16376.0,17.20,31.0,20.88
2025-04-26 09:37:16,28446.59,0,4.0,5.0,2819.0,16376.0,17.21,31.0,20.79
2025-04-26 09:37:21,28451.63,0,6.0,7.0,2818.0,16376.0,17.21,31.0,19.89
2025-04-26 09:37:26,28456.66,0,4.0,5.0,2814.0,16376.0,17.18,31.0,22.16
2025-04-26 09:37:31,28461.69,0,2.0,5.0,2819.0,16376.0,17.21,31.0,20.47
2025-04-26 09:37:36,28466.72,0,5.0,5.0,2812.0,16376.0,17.17,31.0,20.65
2025-04-26 09:37:41,28471.77,0,9.0,6.0,2814.0,16376.0,17.18,31.0,21.68
2025-04-26 09:37:46,28476.81,0,12.0,11.0,2819.0,16376.0,17.21,31.0,15.29
2025-04-26 09:37:51,28481.84,0,1.0,3.0,2814.0,16376.0,17.18,31.0,19.76
2025-04-26 09:37:56,28486.87,0,10.0,8.0,2814.0,16376.0,17.18,31.0,20.73
2025-04-26 09:38:01,28491.90,0,6.0,7.0,2815.0,16376.0,17.19,31.0,21.33
2025-04-26 09:38:06,28496.94,0,9.0,11.0,2814.0,16376.0,17.18,31.0,15.45
2025-04-26 09:38:11,28502.01,0,11.0,7.0,2814.0,16376.0,17.18,31.0,20.74
2025-04-26 09:38:16,28507.05,0,13.0,11.0,2819.0,16376.0,17.21,31.0,16.94
2025-04-26 09:38:21,28512.09,0,8.0,10.0,2816.0,16376.0,17.20,31.0,24.12
2025-04-26 09:38:26,28517.13,0,4.0,5.0,2814.0,16376.0,17.18,31.0,16.6
2025-04-26 09:38:32,28522.15,0,8.0,6.0,2819.0,16376.0,17.21,31.0,20.7
2025-04-26 09:38:37,28527.18,0,11.0,7.0,2818.0,16376.0,17.21,31.0,21.24
2025-04-26 09:38:42,28532.21,0,6.0,7.0,2814.0,16376.0,17.18,31.0,18.51
2025-04-26 09:38:47,28537.23,0,2.0,3.0,2819.0,16376.0,17.21,31.0,20.41
2025-04-26 09:38:52,28542.27,0,6.0,7.0,2814.0,16376.0,17.18,31.0,23.51
2025-04-26 09:38:57,28547.29,0,3.0,5.0,2814.0,16376.0,17.18,31.0,21.59
2025-04-26 09:39:02,28552.33,0,9.0,11.0,2815.0,16376.0,17.19,31.0,21.26
2025-04-26 09:39:07,28557.37,0,9.0,6.0,2814.0,16376.0,17.18,31.0,20.6
2025-04-26 09:39:12,28562.39,0,7.0,8.0,2814.0,16376.0,17.18,31.0,21.45
2025-04-26 09:39:17,28567.44,0,11.0,11.0,2815.0,16376.0,17.19,31.0,18.58
2025-04-26 09:39:22,28572.48,0,16.0,14.0,2814.0,16376.0,17.18,31.0,14.83
2025-04-26 09:39:27,28577.51,0,14.0,11.0,2800.0,16376.0,17.10,31.0,21.52
2025-04-26 09:39:32,28582.54,0,6.0,7.0,2807.0,16376.0,17.14,31.0,20.88
2025-04-26 09:39:37,28587.56,0,10.0,6.0,2806.0,16376.0,17.13,31.0,19.61
2025-04-26 09:39:42,28592.59,0,1.0,4.0,2806.0,16376.0,17.13,31.0,18.15
2025-04-26 09:39:47,28597.62,0,5.0,5.0,2805.0,16376.0,17.13,31.0,21.19
2025-04-26 09:39:52,28602.64,0,6.0,7.0,2804.0,16376.0,17.12,31.0,21.07
2025-04-26 09:39:57,28607.68,0,4.0,5.0,2806.0,16376.0,17.13,31.0,21.22
2025-04-26 09:40:02,28612.73,0,1.0,3.0,2805.0,16376.0,17.13,31.0,21.03
2025-04-26 09:40:07,28617.77,0,11.0,7.0,2806.0,16376.0,17.13,31.0,20.74
2025-04-26 09:40:12,28622.81,0,10.0,6.0,2806.0,16376.0,17.13,31.0,17.51
2025-04-26 09:40:17,28627.84,0,2.0,4.0,2805.0,16376.0,17.13,31.0,22.07
2025-04-26 09:40:22,28632.88,0,9.0,7.0,2804.0,16376.0,17.12,31.0,20.75
2025-04-26 09:40:27,28637.90,0,5.0,4.0,2804.0,16376.0,17.12,31.0,21.18
2025-04-26 09:40:32,28642.93,0,11.0,11.0,2805.0,16376.0,17.13,31.0,22.34
2025-04-26 09:40:37,28647.96,0,21.0,15.0,2804.0,16376.0,17.12,31.0,14.65
2025-04-26 09:40:42,28652.99,0,6.0,7.0,2804.0,16376.0,17.12,31.0,19.89
2025-04-26 09:40:47,28658.03,0,10.0,9.0,2805.0,16376.0,17.13,31.0,15.85
2025-04-26 09:40:52,28663.05,0,14.0,13.0,2806.0,16376.0,17.13,31.0,16.93
2025-04-26 09:40:57,28668.08,0,4.0,4.0,2806.0,16376.0,17.13,31.0,20.62
2025-04-26 09:41:02,28673.10,0,6.0,7.0,2807.0,16376.0,17.14,31.0,21.02
2025-04-26 09:41:07,28678.12,0,3.0,4.0,2806.0,16376.0,17.13,31.0,20.86
2025-04-26 09:41:13,28683.15,0,5.0,7.0,2804.0,16376.0,17.12,31.0,18.47
2025-04-26 09:41:18,28688.17,0,3.0,6.0,2805.0,16376.0,17.13,31.0,13.24
2025-04-26 09:41:23,28693.19,0,14.0,13.0,2806.0,16376.0,17.13,31.0,18.49
2025-04-26 09:41:28,28698.25,0,6.0,7.0,2806.0,16376.0,17.13,31.0,21.0
2025-04-26 09:41:33,28703.27,0,6.0,6.0,2807.0,16376.0,17.14,31.0,18.63
2025-04-26 09:41:38,28708.30,0,10.0,8.0,2806.0,16376.0,17.13,31.0,20.79
2025-04-26 09:41:43,28713.32,0,10.0,7.0,2804.0,16376.0,17.12,31.0,21.05
2025-04-26 09:41:48,28718.35,0,9.0,6.0,2805.0,16376.0,17.13,31.0,19.68
2025-04-26 09:41:53,28723.38,0,19.0,20.0,2805.0,16376.0,17.13,31.0,26.08
2025-04-26 09:41:58,28728.43,0,19.0,17.0,2804.0,16376.0,17.12,31.0,22.97
2025-04-26 09:42:03,28733.46,0,10.0,9.0,2784.0,16376.0,17.00,31.0,12.49
2025-04-26 09:42:08,28738.49,0,3.0,6.0,2782.0,16376.0,16.99,31.0,13.05
2025-04-26 09:42:13,28743.51,0,0.0,7.0,2783.0,16376.0,16.99,31.0,11.97
2025-04-26 09:42:18,28748.55,0,8.0,10.0,2786.0,16376.0,17.01,31.0,14.92
2025-04-26 09:42:23,28753.57,0,6.0,10.0,2785.0,16376.0,17.01,31.0,15.66
2025-04-26 09:42:28,28758.60,0,14.0,11.0,2785.0,16376.0,17.01,31.0,11.96
2025-04-26 09:42:33,28763.62,0,0.0,7.0,2786.0,16376.0,17.01,30.0,15.47
2025-04-26 09:42:38,28768.65,0,3.0,6.0,2785.0,16376.0,17.01,31.0,13.11
2025-04-26 09:42:43,28773.67,0,10.0,10.0,2785.0,16376.0,17.01,30.0,12.37
2025-04-26 09:42:48,28778.70,0,10.0,9.0,2784.0,16376.0,17.00,30.0,12.79
2025-04-26 09:42:53,28783.72,0,7.0,10.0,2785.0,16376.0,17.01,30.0,15.67
2025-04-26 09:42:58,28788.75,0,12.0,10.0,2785.0,16376.0,17.01,30.0,15.01
2025-04-26 09:43:03,28793.77,0,2.0,5.0,2786.0,16376.0,17.01,30.0,17.15
2025-04-26 09:43:08,28798.80,0,0.0,4.0,2785.0,16376.0,17.01,30.0,12.55
2025-04-26 09:43:13,28803.82,0,10.0,10.0,2784.0,16376.0,17.00,30.0,12.42
2025-04-26 09:43:18,28808.86,0,7.0,9.0,2784.0,16376.0,17.00,30.0,15.96
