timestamp,elapsed_time_s,gpu_id,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,memory_used_percent,temperature_c,power_draw_w
2025-04-26 01:20:17,115.95,0,1.0,3.0,2835.0,16376.0,17.31,30.0,17.26
2025-04-26 01:20:22,120.98,0,12.0,4.0,2835.0,16376.0,17.31,29.0,21.48
2025-04-26 01:20:27,126.07,0,14.0,9.0,2835.0,16376.0,17.31,29.0,14.1
2025-04-26 01:20:32,131.13,0,1.0,2.0,2835.0,16376.0,17.31,29.0,21.2
2025-04-26 01:20:37,136.16,0,1.0,3.0,2835.0,16376.0,17.31,30.0,16.38
2025-04-26 01:20:42,141.19,0,2.0,5.0,2835.0,16376.0,17.31,29.0,12.25
2025-04-26 01:20:48,146.31,0,2.0,5.0,2826.0,16376.0,17.26,29.0,13.34
2025-04-26 01:20:53,151.34,0,1.0,3.0,2826.0,16376.0,17.26,30.0,23.57
2025-04-26 01:20:58,156.41,0,1.0,2.0,2826.0,16376.0,17.26,30.0,17.12
2025-04-26 01:21:03,161.45,0,4.0,5.0,2826.0,16376.0,17.26,29.0,12.16
2025-04-26 01:21:08,166.53,0,1.0,2.0,2826.0,16376.0,17.26,29.0,23.01
2025-04-26 01:21:13,171.56,0,13.0,9.0,2826.0,16376.0,17.26,29.0,15.82
2025-04-26 01:21:18,176.69,0,1.0,5.0,2826.0,16376.0,17.26,29.0,13.22
2025-04-26 01:21:23,181.74,0,1.0,5.0,2826.0,16376.0,17.26,29.0,19.65
2025-04-26 01:21:28,186.79,0,1.0,2.0,2826.0,16376.0,17.26,29.0,16.87
2025-04-26 01:21:33,191.82,0,1.0,5.0,2826.0,16376.0,17.26,29.0,13.89
2025-04-26 01:21:38,196.93,0,2.0,3.0,2826.0,16376.0,17.26,29.0,17.15
2025-04-26 01:21:43,201.97,0,1.0,5.0,2826.0,16376.0,17.26,29.0,15.9
2025-04-26 01:21:48,207.05,0,1.0,4.0,2826.0,16376.0,17.26,29.0,14.34
2025-04-26 01:21:53,212.07,0,3.0,6.0,2826.0,16376.0,17.26,29.0,18.18
2025-04-26 01:21:58,217.20,0,1.0,2.0,2826.0,16376.0,17.26,29.0,16.76
2025-04-26 01:22:03,222.23,0,1.0,5.0,2826.0,16376.0,17.26,29.0,17.92
2025-04-26 01:22:09,227.32,0,2.0,4.0,2827.0,16376.0,17.26,29.0,16.35
2025-04-26 01:22:14,232.35,0,4.0,5.0,2827.0,16376.0,17.26,29.0,12.16
2025-04-26 01:22:19,237.47,0,5.0,5.0,2828.0,16376.0,17.27,29.0,12.5
2025-04-26 01:22:24,242.51,0,1.0,3.0,2827.0,16376.0,17.26,29.0,22.57
2025-04-26 01:22:29,247.54,0,2.0,3.0,2828.0,16376.0,17.27,29.0,22.18
2025-04-26 01:22:34,252.57,0,3.0,6.0,2829.0,16376.0,17.28,29.0,17.93
2025-04-26 01:22:39,257.62,0,3.0,4.0,2829.0,16376.0,17.28,29.0,19.22
2025-04-26 01:22:44,262.66,0,2.0,3.0,2829.0,16376.0,17.28,29.0,23.67
2025-04-26 01:22:49,267.68,0,3.0,3.0,2832.0,16376.0,17.29,30.0,26.15
2025-04-26 01:22:54,272.73,0,5.0,6.0,2832.0,16376.0,17.29,30.0,23.82
2025-04-26 01:22:59,277.75,0,1.0,0.0,2832.0,16376.0,17.29,31.0,51.41
2025-04-26 01:23:04,282.77,0,13.0,13.0,2843.0,16376.0,17.36,30.0,24.37
2025-04-26 01:23:09,287.80,0,7.0,7.0,2843.0,16376.0,17.36,29.0,16.16
2025-04-26 01:23:14,292.83,0,2.0,3.0,2844.0,16376.0,17.37,29.0,22.78
2025-04-26 01:23:19,297.85,0,1.0,2.0,2850.0,16376.0,17.40,30.0,23.25
2025-04-26 01:23:24,302.88,0,1.0,2.0,2850.0,16376.0,17.40,29.0,15.22
2025-04-26 01:23:29,307.90,0,6.0,6.0,2849.0,16376.0,17.40,29.0,16.27
2025-04-26 01:23:34,312.96,0,1.0,3.0,2847.0,16376.0,17.39,29.0,14.71
2025-04-26 01:23:39,317.98,0,1.0,5.0,2847.0,16376.0,17.39,29.0,12.3
2025-04-26 01:23:44,323.02,0,8.0,8.0,2848.0,16376.0,17.39,29.0,18.25
2025-04-26 01:23:49,328.05,0,1.0,2.0,2840.0,16376.0,17.34,29.0,21.67
2025-04-26 01:23:54,333.07,0,5.0,5.0,2839.0,16376.0,17.34,30.0,33.86
2025-04-26 01:23:59,338.11,0,1.0,3.0,2841.0,16376.0,17.35,30.0,21.31
2025-04-26 01:24:04,343.14,0,1.0,3.0,2852.0,16376.0,17.42,30.0,22.61
2025-04-26 01:24:09,348.16,0,10.0,10.0,2860.0,16376.0,17.46,29.0,18.14
2025-04-26 01:24:14,353.20,0,1.0,3.0,2841.0,16376.0,17.35,29.0,15.0
2025-04-26 01:24:19,358.23,0,1.0,0.0,2842.0,16376.0,17.35,31.0,40.84
2025-04-26 01:24:25,363.25,0,2.0,0.0,2845.0,16376.0,17.37,31.0,53.31
2025-04-26 01:24:30,368.28,0,2.0,5.0,2852.0,16376.0,17.42,30.0,19.69
2025-04-26 01:24:35,373.30,0,1.0,3.0,2852.0,16376.0,17.42,30.0,14.9
2025-04-26 01:24:40,378.33,0,5.0,6.0,2846.0,16376.0,17.38,30.0,37.76
2025-04-26 01:24:45,383.36,0,11.0,11.0,2849.0,16376.0,17.40,30.0,22.61
2025-04-26 01:24:50,388.38,0,2.0,3.0,2850.0,16376.0,17.40,30.0,41.78
2025-04-26 01:24:55,393.43,0,1.0,0.0,2850.0,16376.0,17.40,31.0,30.67
2025-04-26 01:25:00,398.46,0,4.0,6.0,2855.0,16376.0,17.43,30.0,17.42
2025-04-26 01:25:05,403.49,0,2.0,1.0,2851.0,16376.0,17.41,31.0,42.98
2025-04-26 01:25:10,408.52,0,23.0,16.0,2873.0,16376.0,17.54,30.0,16.97
2025-04-26 01:25:15,413.57,0,3.0,4.0,2862.0,16376.0,17.48,30.0,22.42
2025-04-26 01:25:20,418.60,0,1.0,3.0,2862.0,16376.0,17.48,30.0,24.2
2025-04-26 01:25:25,423.62,0,1.0,2.0,2862.0,16376.0,17.48,30.0,17.75
2025-04-26 01:25:30,428.65,0,4.0,7.0,2862.0,16376.0,17.48,30.0,14.23
2025-04-26 01:25:35,433.68,0,1.0,3.0,2862.0,16376.0,17.48,30.0,17.34
2025-04-26 01:25:40,438.70,0,6.0,6.0,2861.0,16376.0,17.47,30.0,21.0
2025-04-26 01:25:45,443.77,0,9.0,9.0,2870.0,16376.0,17.53,30.0,16.1
2025-04-26 01:25:50,448.83,0,3.0,3.0,2835.0,16376.0,17.31,30.0,21.96
2025-04-26 01:25:55,453.85,0,1.0,3.0,2834.0,16376.0,17.31,30.0,22.64
2025-04-26 01:26:00,458.88,0,4.0,5.0,2837.0,16376.0,17.32,30.0,21.33
2025-04-26 01:26:05,463.91,0,1.0,3.0,2837.0,16376.0,17.32,30.0,19.22
2025-04-26 01:26:10,468.94,0,1.0,5.0,2837.0,16376.0,17.32,29.0,12.16
2025-04-26 01:26:15,473.99,0,4.0,3.0,2836.0,16376.0,17.32,30.0,20.25
2025-04-26 01:26:20,479.02,0,1.0,5.0,2844.0,16376.0,17.37,29.0,20.42
2025-04-26 01:26:25,484.09,0,3.0,5.0,2841.0,16376.0,17.35,30.0,18.26
2025-04-26 01:26:30,489.13,0,1.0,5.0,2841.0,16376.0,17.35,29.0,15.05
2025-04-26 01:26:35,494.19,0,1.0,5.0,2841.0,16376.0,17.35,29.0,13.38
2025-04-26 01:26:40,499.24,0,1.0,2.0,2841.0,16376.0,17.35,30.0,21.62
2025-04-26 01:26:46,504.28,0,2.0,3.0,2841.0,16376.0,17.35,30.0,17.63
2025-04-26 01:26:51,509.32,0,11.0,7.0,2831.0,16376.0,17.29,29.0,12.27
2025-04-26 01:26:56,514.40,0,1.0,4.0,2831.0,16376.0,17.29,29.0,13.17
2025-04-26 01:27:01,519.44,0,1.0,5.0,2831.0,16376.0,17.29,29.0,17.84
2025-04-26 01:27:06,524.51,0,1.0,2.0,2831.0,16376.0,17.29,29.0,16.8
2025-04-26 01:27:11,529.54,0,1.0,2.0,2831.0,16376.0,17.29,29.0,21.83
2025-04-26 01:27:16,534.63,0,1.0,2.0,2831.0,16376.0,17.29,30.0,15.97
2025-04-26 01:27:21,539.67,0,5.0,7.0,2831.0,16376.0,17.29,29.0,12.18
2025-04-26 01:27:26,544.77,0,1.0,5.0,2831.0,16376.0,17.29,29.0,13.32
2025-04-26 01:27:31,549.81,0,1.0,3.0,2831.0,16376.0,17.29,30.0,22.92
2025-04-26 01:27:36,554.89,0,1.0,2.0,2831.0,16376.0,17.29,29.0,16.8
2025-04-26 01:27:41,559.94,0,1.0,5.0,2831.0,16376.0,17.29,29.0,17.65
2025-04-26 01:27:46,565.04,0,1.0,2.0,2831.0,16376.0,17.29,29.0,17.45
2025-04-26 01:27:51,570.07,0,4.0,5.0,2831.0,16376.0,17.29,29.0,12.06
2025-04-26 01:27:56,575.15,0,1.0,2.0,2831.0,16376.0,17.29,29.0,17.73
2025-04-26 01:28:01,580.19,0,1.0,3.0,2831.0,16376.0,17.29,30.0,21.9
2025-04-26 01:28:06,585.23,0,1.0,2.0,2831.0,16376.0,17.29,29.0,16.29
2025-04-26 01:28:12,590.26,0,1.0,5.0,2831.0,16376.0,17.29,29.0,12.23
2025-04-26 01:28:17,595.36,0,1.0,5.0,2831.0,16376.0,17.29,29.0,13.29
2025-04-26 01:28:22,600.39,0,4.0,6.0,2831.0,16376.0,17.29,29.0,19.54
2025-04-26 01:28:27,605.48,0,1.0,3.0,2831.0,16376.0,17.29,29.0,16.8
2025-04-26 01:28:32,610.52,0,0.0,0.0,2833.0,16376.0,17.30,30.0,35.98
2025-04-26 01:28:37,615.61,0,1.0,3.0,2829.0,16376.0,17.28,29.0,15.91
2025-04-26 01:28:42,620.65,0,3.0,6.0,2829.0,16376.0,17.28,29.0,15.88
2025-04-26 01:28:47,625.70,0,1.0,2.0,2829.0,16376.0,17.28,29.0,16.93
2025-04-26 01:28:52,630.74,0,1.0,2.0,2829.0,16376.0,17.28,29.0,22.08
2025-04-26 01:28:57,635.81,0,3.0,4.0,2833.0,16376.0,17.30,29.0,16.35
2025-04-26 01:29:02,640.84,0,1.0,5.0,2833.0,16376.0,17.30,29.0,12.15
2025-04-26 01:29:07,645.95,0,1.0,2.0,2832.0,16376.0,17.29,29.0,20.05
2025-04-26 01:29:12,650.99,0,1.0,3.0,2841.0,16376.0,17.35,30.0,24.83
2025-04-26 01:29:17,656.06,0,1.0,3.0,2841.0,16376.0,17.35,29.0,17.23
2025-04-26 01:29:22,661.09,0,2.0,2.0,2841.0,16376.0,17.35,29.0,22.76
2025-04-26 01:29:27,666.13,0,1.0,5.0,2841.0,16376.0,17.35,29.0,12.3
2025-04-26 01:29:32,671.17,0,1.0,5.0,2841.0,16376.0,17.35,29.0,17.73
2025-04-26 01:29:37,676.21,0,1.0,3.0,2841.0,16376.0,17.35,29.0,16.98
2025-04-26 01:29:42,681.24,0,1.0,3.0,2843.0,16376.0,17.36,29.0,20.76
2025-04-26 01:29:48,686.30,0,1.0,4.0,2854.0,16376.0,17.43,29.0,19.64
2025-04-26 01:29:53,691.33,0,1.0,5.0,2854.0,16376.0,17.43,29.0,17.76
2025-04-26 01:29:58,696.38,0,2.0,3.0,2853.0,16376.0,17.42,29.0,23.1
2025-04-26 01:30:03,701.41,0,5.0,6.0,2843.0,16376.0,17.36,29.0,16.1
2025-04-26 01:30:08,706.47,0,2.0,3.0,2845.0,16376.0,17.37,29.0,18.44
2025-04-26 01:30:13,711.51,0,1.0,3.0,2843.0,16376.0,17.36,29.0,22.82
2025-04-26 01:30:18,716.59,0,2.0,3.0,2843.0,16376.0,17.36,29.0,20.76
2025-04-26 01:30:23,721.63,0,2.0,6.0,2843.0,16376.0,17.36,29.0,22.29
2025-04-26 01:30:28,726.68,0,1.0,3.0,2845.0,16376.0,17.37,29.0,19.68
2025-04-26 01:30:33,731.71,0,5.0,3.0,2854.0,16376.0,17.43,29.0,21.29
2025-04-26 01:30:38,736.81,0,2.0,3.0,2853.0,16376.0,17.42,29.0,18.17
2025-04-26 01:30:43,741.85,0,2.0,6.0,2852.0,16376.0,17.42,29.0,12.33
2025-04-26 01:30:48,746.92,0,4.0,5.0,2845.0,16376.0,17.37,29.0,15.16
2025-04-26 01:30:53,751.97,0,1.0,2.0,2845.0,16376.0,17.37,29.0,22.0
2025-04-26 01:30:58,757.02,0,2.0,3.0,2845.0,16376.0,17.37,29.0,17.38
2025-04-26 01:31:03,762.06,0,1.0,6.0,2845.0,16376.0,17.37,29.0,16.02
2025-04-26 01:31:08,767.15,0,2.0,3.0,2847.0,16376.0,17.39,29.0,17.05
2025-04-26 01:31:13,772.21,0,1.0,5.0,2847.0,16376.0,17.39,29.0,15.67
2025-04-26 01:31:19,777.25,0,5.0,4.0,2847.0,16376.0,17.39,29.0,16.36
2025-04-26 01:31:24,782.29,0,1.0,5.0,2847.0,16376.0,17.39,29.0,17.87
2025-04-26 01:31:29,787.35,0,1.0,2.0,2847.0,16376.0,17.39,29.0,16.15
2025-04-26 01:31:34,792.38,0,1.0,5.0,2847.0,16376.0,17.39,29.0,18.01
2025-04-26 01:31:39,797.44,0,0.0,0.0,2847.0,16376.0,17.39,30.0,40.65
2025-04-26 01:31:44,802.46,0,0.0,0.0,2847.0,16376.0,17.39,30.0,40.87
2025-04-26 01:31:49,807.48,0,2.0,0.0,2847.0,16376.0,17.39,30.0,40.93
2025-04-26 01:31:54,812.50,0,5.0,6.0,2847.0,16376.0,17.39,29.0,15.81
2025-04-26 01:31:59,817.53,0,1.0,2.0,2847.0,16376.0,17.39,29.0,20.77
2025-04-26 01:32:04,822.59,0,4.0,4.0,2849.0,16376.0,17.40,30.0,17.36
2025-04-26 01:32:09,827.61,0,1.0,2.0,2848.0,16376.0,17.39,29.0,22.11
2025-04-26 01:32:14,832.65,0,5.0,6.0,2849.0,16376.0,17.40,29.0,20.73
2025-04-26 01:32:19,837.68,0,6.0,5.0,2852.0,16376.0,17.42,29.0,17.55
2025-04-26 01:32:24,842.74,0,1.0,3.0,2852.0,16376.0,17.42,30.0,15.74
2025-04-26 01:32:29,847.77,0,1.0,5.0,2852.0,16376.0,17.42,29.0,15.68
2025-04-26 01:32:34,852.85,0,1.0,3.0,2852.0,16376.0,17.42,30.0,17.61
2025-04-26 01:32:39,857.90,0,1.0,5.0,2852.0,16376.0,17.42,29.0,12.09
2025-04-26 01:32:44,862.92,0,2.0,5.0,2852.0,16376.0,17.42,29.0,13.3
2025-04-26 01:32:49,867.96,0,24.0,16.0,2852.0,16376.0,17.42,29.0,19.34
2025-04-26 01:32:54,873.02,0,1.0,2.0,2850.0,16376.0,17.40,29.0,21.28
2025-04-26 01:32:59,878.04,0,4.0,5.0,2850.0,16376.0,17.40,29.0,13.9
2025-04-26 01:33:04,883.06,0,1.0,5.0,2849.0,16376.0,17.40,29.0,13.28
2025-04-26 01:33:09,888.09,0,1.0,4.0,2849.0,16376.0,17.40,29.0,19.74
2025-04-26 01:33:14,893.17,0,1.0,2.0,2849.0,16376.0,17.40,29.0,17.05
2025-04-26 01:33:19,898.21,0,1.0,5.0,2849.0,16376.0,17.40,29.0,12.07
2025-04-26 01:33:24,903.23,0,2.0,5.0,2849.0,16376.0,17.40,29.0,12.26
2025-04-26 01:33:30,908.26,0,9.0,7.0,2850.0,16376.0,17.40,29.0,17.91
2025-04-26 01:33:35,913.35,0,1.0,3.0,2849.0,16376.0,17.40,29.0,16.97
2025-04-26 01:33:40,918.39,0,1.0,5.0,2849.0,16376.0,17.40,29.0,16.01
2025-04-26 01:33:45,923.43,0,1.0,0.0,2849.0,16376.0,17.40,30.0,27.69
2025-04-26 01:33:50,928.46,0,2.0,5.0,2849.0,16376.0,17.40,29.0,15.89
2025-04-26 01:33:55,933.50,0,1.0,3.0,2849.0,16376.0,17.40,29.0,16.28
2025-04-26 01:34:00,938.52,0,1.0,5.0,2849.0,16376.0,17.40,29.0,17.91
2025-04-26 01:34:05,943.60,0,5.0,5.0,2849.0,16376.0,17.40,29.0,15.99
2025-04-26 01:34:10,948.65,0,4.0,5.0,2849.0,16376.0,17.40,29.0,14.2
2025-04-26 01:34:15,953.69,0,1.0,2.0,2849.0,16376.0,17.40,29.0,17.31
2025-04-26 01:34:20,958.73,0,3.0,5.0,2849.0,16376.0,17.40,29.0,19.15
2025-04-26 01:34:25,963.80,0,3.0,5.0,2849.0,16376.0,17.40,29.0,15.92
2025-04-26 01:34:30,968.85,0,2.0,3.0,2849.0,16376.0,17.40,29.0,22.15
2025-04-26 01:34:35,973.91,0,1.0,3.0,2849.0,16376.0,17.40,29.0,16.06
2025-04-26 01:34:40,978.94,0,4.0,5.0,2849.0,16376.0,17.40,29.0,13.29
2025-04-26 01:34:45,984.03,0,4.0,5.0,2849.0,16376.0,17.40,29.0,12.23
2025-04-26 01:34:50,989.08,0,5.0,5.0,2849.0,16376.0,17.40,29.0,19.69
2025-04-26 01:34:55,994.14,0,3.0,3.0,2849.0,16376.0,17.40,29.0,16.81
2025-04-26 01:35:00,999.16,0,4.0,5.0,2849.0,16376.0,17.40,29.0,18.08
2025-04-26 01:35:06,1004.29,0,1.0,3.0,2849.0,16376.0,17.40,29.0,16.45
2025-04-26 01:35:11,1009.31,0,4.0,5.0,2849.0,16376.0,17.40,29.0,12.19
2025-04-26 01:35:16,1014.43,0,1.0,3.0,2849.0,16376.0,17.40,29.0,16.93
2025-04-26 01:35:21,1019.46,0,3.0,5.0,2849.0,16376.0,17.40,29.0,18.09
2025-04-26 01:35:26,1024.54,0,2.0,3.0,2849.0,16376.0,17.40,29.0,16.93
2025-04-26 01:35:31,1029.58,0,4.0,6.0,2849.0,16376.0,17.40,29.0,12.22
2025-04-26 01:35:36,1034.65,0,1.0,3.0,2849.0,16376.0,17.40,29.0,16.24
2025-04-26 01:35:41,1039.68,0,4.0,5.0,2849.0,16376.0,17.40,29.0,17.05
2025-04-26 01:35:46,1044.76,0,2.0,3.0,2827.0,16376.0,17.26,29.0,16.9
2025-04-26 01:35:51,1049.78,0,4.0,4.0,2827.0,16376.0,17.26,29.0,21.76
2025-04-26 01:35:56,1054.86,0,2.0,3.0,2827.0,16376.0,17.26,29.0,17.16
2025-04-26 01:36:01,1059.90,0,2.0,3.0,2827.0,16376.0,17.26,29.0,22.95
2025-04-26 01:36:06,1064.94,0,2.0,3.0,2827.0,16376.0,17.26,29.0,16.55
2025-04-26 01:36:11,1069.97,0,5.0,5.0,2827.0,16376.0,17.26,29.0,17.78
2025-04-26 01:36:16,1075.07,0,2.0,3.0,2827.0,16376.0,17.26,29.0,16.08
2025-04-26 01:36:21,1080.10,0,6.0,5.0,2827.0,16376.0,17.26,29.0,19.76
2025-04-26 01:36:26,1085.15,0,2.0,2.0,2827.0,16376.0,17.26,29.0,16.62
2025-04-26 01:36:31,1090.18,0,2.0,5.0,2827.0,16376.0,17.26,29.0,15.82
2025-04-26 01:36:36,1095.24,0,1.0,3.0,2827.0,16376.0,17.26,29.0,18.34
2025-04-26 01:36:42,1100.27,0,1.0,5.0,2827.0,16376.0,17.26,29.0,17.9
2025-04-26 01:36:47,1105.36,0,1.0,5.0,2827.0,16376.0,17.26,29.0,14.26
2025-04-26 01:36:52,1110.40,0,1.0,2.0,2827.0,16376.0,17.26,29.0,22.32
2025-04-26 01:36:57,1115.48,0,1.0,2.0,2827.0,16376.0,17.26,29.0,17.24
2025-04-26 01:37:02,1120.51,0,2.0,5.0,2827.0,16376.0,17.26,28.0,12.17
2025-04-26 01:37:07,1125.60,0,1.0,5.0,2827.0,16376.0,17.26,28.0,12.39
2025-04-26 01:37:12,1130.63,0,1.0,2.0,2827.0,16376.0,17.26,29.0,22.33
2025-04-26 01:37:17,1135.68,0,1.0,3.0,2827.0,16376.0,17.26,29.0,17.27
2025-04-26 01:37:22,1140.72,0,1.0,5.0,2827.0,16376.0,17.26,28.0,12.33
2025-04-26 01:37:27,1145.81,0,1.0,3.0,2827.0,16376.0,17.26,29.0,17.21
2025-04-26 01:37:32,1150.85,0,1.0,5.0,2827.0,16376.0,17.26,28.0,17.86
2025-04-26 01:37:37,1155.95,0,2.0,6.0,2827.0,16376.0,17.26,28.0,14.03
2025-04-26 01:37:42,1160.99,0,1.0,5.0,2827.0,16376.0,17.26,29.0,19.84
2025-04-26 01:37:47,1166.07,0,1.0,3.0,2827.0,16376.0,17.26,29.0,16.95
2025-04-26 01:37:52,1171.10,0,2.0,6.0,2827.0,16376.0,17.26,28.0,12.24
2025-04-26 01:37:57,1176.18,0,1.0,2.0,2827.0,16376.0,17.26,29.0,15.92
2025-04-26 01:38:02,1181.23,0,1.0,2.0,2827.0,16376.0,17.26,29.0,23.67
2025-04-26 01:38:08,1186.29,0,1.0,2.0,2827.0,16376.0,17.26,29.0,17.0
2025-04-26 01:38:13,1191.33,0,1.0,5.0,2827.0,16376.0,17.26,29.0,18.02
2025-04-26 01:38:18,1196.43,0,1.0,2.0,2827.0,16376.0,17.26,29.0,16.22
2025-04-26 01:38:23,1201.46,0,1.0,5.0,2827.0,16376.0,17.26,28.0,18.1
2025-04-26 01:38:28,1206.52,0,1.0,5.0,2827.0,16376.0,17.26,28.0,15.91
2025-04-26 01:38:33,1211.55,0,1.0,5.0,2827.0,16376.0,17.26,28.0,18.05
2025-04-26 01:38:38,1216.63,0,1.0,2.0,2827.0,16376.0,17.26,29.0,17.33
2025-04-26 01:38:43,1221.67,0,16.0,7.0,2828.0,16376.0,17.27,28.0,14.36
2025-04-26 01:38:48,1226.74,0,1.0,5.0,2828.0,16376.0,17.27,28.0,18.83
2025-04-26 01:38:53,1231.77,0,1.0,2.0,2828.0,16376.0,17.27,29.0,23.41
2025-04-26 01:38:58,1236.84,0,1.0,3.0,2828.0,16376.0,17.27,29.0,17.49
2025-04-26 01:39:03,1241.87,0,4.0,6.0,2828.0,16376.0,17.27,28.0,12.13
2025-04-26 01:39:08,1246.96,0,7.0,5.0,2828.0,16376.0,17.27,28.0,13.33
2025-04-26 01:39:13,1251.99,0,1.0,2.0,2828.0,16376.0,17.27,29.0,23.25
2025-04-26 01:39:18,1257.05,0,1.0,2.0,2828.0,16376.0,17.27,29.0,16.97
2025-04-26 01:39:23,1262.09,0,1.0,5.0,2828.0,16376.0,17.27,29.0,16.21
2025-04-26 01:39:28,1267.19,0,1.0,3.0,2828.0,16376.0,17.27,29.0,16.1
2025-04-26 01:39:33,1272.22,0,1.0,5.0,2828.0,16376.0,17.27,28.0,15.74
2025-04-26 01:39:39,1277.33,0,2.0,6.0,2828.0,16376.0,17.27,28.0,12.38
2025-04-26 01:39:44,1282.37,0,1.0,0.0,2828.0,16376.0,17.27,30.0,66.47
2025-04-26 01:39:49,1287.39,0,0.0,0.0,2828.0,16376.0,17.27,30.0,40.97
2025-04-26 01:39:54,1292.42,0,1.0,0.0,2828.0,16376.0,17.27,30.0,41.01
2025-04-26 01:39:59,1297.45,0,2.0,0.0,2828.0,16376.0,17.27,30.0,41.11
2025-04-26 01:40:04,1302.49,0,1.0,3.0,2828.0,16376.0,17.27,30.0,21.19
2025-04-26 01:40:09,1307.52,0,5.0,6.0,2828.0,16376.0,17.27,29.0,15.03
2025-04-26 01:40:14,1312.55,0,6.0,5.0,2828.0,16376.0,17.27,29.0,15.99
2025-04-26 01:40:19,1317.59,0,1.0,3.0,2828.0,16376.0,17.27,30.0,22.38
2025-04-26 01:40:24,1322.62,0,1.0,3.0,2828.0,16376.0,17.27,29.0,17.18
2025-04-26 01:40:29,1327.64,0,1.0,5.0,2828.0,16376.0,17.27,29.0,17.91
2025-04-26 01:40:34,1332.69,0,2.0,2.0,2828.0,16376.0,17.27,29.0,16.96
2025-04-26 01:40:39,1337.72,0,1.0,5.0,2828.0,16376.0,17.27,29.0,14.13
2025-04-26 01:40:44,1342.76,0,3.0,4.0,2827.0,16376.0,17.26,29.0,21.11
2025-04-26 01:40:49,1347.79,0,2.0,3.0,2823.0,16376.0,17.24,29.0,24.72
2025-04-26 01:40:54,1352.83,0,2.0,2.0,2828.0,16376.0,17.27,29.0,17.05
2025-04-26 01:40:59,1357.87,0,1.0,5.0,2828.0,16376.0,17.27,29.0,12.31
2025-04-26 01:41:04,1362.91,0,9.0,5.0,2828.0,16376.0,17.27,29.0,12.25
2025-04-26 01:41:09,1367.95,0,5.0,7.0,2828.0,16376.0,17.27,29.0,17.97
2025-04-26 01:41:14,1373.02,0,1.0,2.0,2828.0,16376.0,17.27,29.0,17.09
2025-04-26 01:41:19,1378.06,0,3.0,5.0,2828.0,16376.0,17.27,29.0,20.82
2025-04-26 01:41:24,1383.12,0,2.0,5.0,2828.0,16376.0,17.27,29.0,14.14
2025-04-26 01:41:29,1388.15,0,4.0,6.0,2828.0,16376.0,17.27,29.0,18.2
2025-04-26 01:41:34,1393.22,0,1.0,0.0,2841.0,16376.0,17.35,31.0,33.64
2025-04-26 01:41:40,1398.25,0,3.0,4.0,2840.0,16376.0,17.34,30.0,33.62
2025-04-26 01:41:45,1403.28,0,1.0,2.0,2838.0,16376.0,17.33,30.0,21.54
2025-04-26 01:41:50,1408.30,0,1.0,2.0,2852.0,16376.0,17.42,30.0,22.05
